Time;Dynamic
2017-04-21T03:00:00.000Z;11.225530166666667
2017-04-21T03:30:00.000Z;11.3284893835
2017-04-21T04:00:00.000Z;12.587452900166667
2017-04-21T04:30:00.000Z;12.829369916666666
2017-04-21T05:00:00.000Z;13.194091716833332
2017-04-21T05:30:00.000Z;12.600155599666666
2017-04-21T06:00:00.000Z;13.163138766666668
2017-04-21T06:30:00.000Z;13.0246879835
2017-04-21T07:00:00.000Z;17.7705133165
2017-04-21T07:30:00.000Z;20.27273475016667
2017-04-21T08:00:00.000Z;17.88423456683333
2017-04-21T08:30:00.000Z;14.554631333833333
2017-04-21T09:00:00.000Z;13.771949199833331
2017-04-21T09:30:00.000Z;12.991978716666667
2017-04-21T10:00:00.000Z;14.650504433166667
2017-04-21T10:30:00.000Z;13.231059366833335
2017-04-21T11:00:00.000Z;19.998860716833335
2017-04-21T11:30:00.000Z;19.69057139983333
2017-04-21T12:00:00.000Z;11.835500866666669
2017-04-21T12:30:00.000Z;11.162082317
2017-04-21T13:00:00.000Z;11.296474366666667
2017-04-21T13:30:00.000Z;11.16748806666667
2017-04-21T14:00:00.000Z;10.993234750666666
2017-04-21T14:30:00.000Z;10.935762949666666
2017-04-21T15:00:00.000Z;10.953557816833333
2017-04-21T15:30:00.000Z;11.290768900166666
2017-04-21T16:00:00.000Z;11.213377350166667
2017-04-21T16:30:00.000Z;11.105327999833333
2017-04-21T17:00:00.000Z;11.127213549666665
2017-04-21T17:30:00.000Z;11.452602466500002
2017-04-21T18:00:00.000Z;12.0920392835
2017-04-21T18:30:00.000Z;11.391974166333334
2017-04-21T19:00:00.000Z;11.079963883666666
2017-04-21T19:30:00.000Z;11.134820883333333
2017-04-21T20:00:00.000Z;11.304180099833331
2017-04-21T20:30:00.000Z;10.978630649833333
2017-04-21T21:00:00.000Z;11.367124232999998
2017-04-21T21:30:00.000Z;21.5419724
2017-04-21T22:00:00.000Z;20.82258385033333
2017-04-21T22:30:00.000Z;21.034492466666666
2017-04-21T23:00:00.000Z;21.0064347835
2017-04-21T23:30:00.000Z;14.541988050333332
2017-04-22T00:00:00.000Z;11.068050432833333
2017-04-22T00:30:00.000Z;10.976549850166668
2017-04-22T01:00:00.000Z;10.952269933166667
2017-04-22T01:30:00.000Z;12.386597866833332
2017-04-22T02:00:00.000Z;14.231931000166668
2017-04-22T02:30:00.000Z;11.786577016666667
2017-04-22T03:00:00.000Z;11.220101949833333
2017-04-22T03:30:00.000Z;12.316272049833335
2017-04-22T04:00:00.000Z;14.373258483333332
2017-04-22T04:30:00.000Z;13.237412350166666
2017-04-22T05:00:00.000Z;11.186597150333334
2017-04-22T05:30:00.000Z;11.366422050166667
2017-04-22T06:00:00.000Z;11.692007950166667
2017-04-22T06:30:00.000Z;11.508794132833332
2017-04-22T07:00:00.000Z;11.943844600166665
2017-04-22T07:30:00.000Z;11.519262800166667
2017-04-22T08:00:00.000Z;11.427632833166667
2017-04-22T08:30:00.000Z;11.715931366333335
2017-04-22T09:00:00.000Z;11.691291016666668
2017-04-22T09:30:00.000Z;11.647718283833333
2017-04-22T10:00:00.000Z;11.334870316999998
2017-04-22T10:30:00.000Z;11.632023900166667
2017-04-22T11:00:00.000Z;11.202107800333335
2017-04-22T11:30:00.000Z;11.100758583666666
2017-04-22T12:00:00.000Z;10.853933183500002
2017-04-22T12:30:00.000Z;10.895557233333333
2017-04-22T13:00:00.000Z;11.475845083000001
2017-04-22T13:30:00.000Z;11.496275533666667
2017-04-22T14:00:00.000Z;10.686137983
2017-04-22T14:30:00.000Z;10.8767871995
2017-04-22T15:00:00.000Z;11.264894466333336
2017-04-22T15:30:00.000Z;11.355370899833332
2017-04-22T16:00:00.000Z;12.1718561335
2017-04-22T16:30:00.000Z;13.024292333333333
2017-04-22T17:00:00.000Z;13.5543469
2017-04-22T17:30:00.000Z;10.8011870005
2017-04-22T18:00:00.000Z;11.306495033
2017-04-22T18:30:00.000Z;11.1532741165
2017-04-22T19:00:00.000Z;10.989181933666666
2017-04-22T19:30:00.000Z;11.033242199999998
2017-04-22T20:00:00.000Z;10.910040699833333
2017-04-22T20:30:00.000Z;10.769198283166668
2017-04-22T21:00:00.000Z;10.8096592165
2017-04-22T21:30:00.000Z;11.021019050333335
2017-04-22T22:00:00.000Z;12.627460850333334
2017-04-22T22:30:00.000Z;14.403167483333332
2017-04-22T23:00:00.000Z;13.740883949833332
2017-04-22T23:30:00.000Z;13.181359533333335
2017-04-23T00:00:00.000Z;11.203353417166667
2017-04-23T00:30:00.000Z;11.065007866666667
2017-04-23T01:00:00.000Z;11.646266767166667
2017-04-23T01:30:00.000Z;11.765462667000001
2017-04-23T02:00:00.000Z;15.598005833666663
2017-04-23T02:30:00.000Z;17.69899060033333
2017-04-23T03:00:00.000Z;18.433960500166666
2017-04-23T03:30:00.000Z;19.09776305033333
2017-04-23T04:00:00.000Z;12.996713583166667
2017-04-23T04:30:00.000Z;11.179780633666667
2017-04-23T05:00:00.000Z;11.746142400166667
2017-04-23T05:30:00.000Z;13.315989850000001
2017-04-23T06:00:00.000Z;13.337936032833333
2017-04-23T06:30:00.000Z;11.4858233835
2017-04-23T07:00:00.000Z;11.470618033500001
2017-04-23T07:30:00.000Z;11.51235
2017-04-23T08:00:00.000Z;11.421273950333335
2017-04-23T08:30:00.000Z;11.058458466166668
2017-04-23T09:00:00.000Z;11.2295888
2017-04-23T09:30:00.000Z;12.416705667166667
2017-04-23T10:00:00.000Z;13.538194133
2017-04-23T10:30:00.000Z;13.416620316666666
2017-04-23T11:00:00.000Z;13.444594050333334
2017-04-23T11:30:00.000Z;13.1694146505
2017-04-23T12:00:00.000Z;11.567617216666667
2017-04-23T12:30:00.000Z;12.239999866166668
2017-04-23T13:00:00.000Z;11.410338599833333
2017-04-23T13:30:00.000Z;11.250842949833332
2017-04-23T14:00:00.000Z;12.037343416333334
2017-04-23T14:30:00.000Z;12.044600749666666
2017-04-23T15:00:00.000Z;12.321341432999999
2017-04-23T15:30:00.000Z;11.322881850333333
2017-04-23T16:00:00.000Z;11.496586366666667
2017-04-23T16:30:00.000Z;10.91118599966667
