provider;memory;Time;value
azure;;2017-05-11T19:28:56.047Z;0.17953999999999937
azure;;2017-05-11T19:33:44.218Z;0.20211629999999836
azure;;2017-05-11T19:38:49.348Z;0.21892000100000075
azure;;2017-05-11T19:44:16.603Z;0.9797761999999981
azure;;2017-05-11T19:49:11.787Z;0.17313590099999843
azure;;2017-05-11T19:53:52.471Z;0.2029526009999998
azure;;2017-05-11T19:59:28.038Z;4.594607400000001
azure;;2017-05-11T20:06:31.396Z;0.7371568009999976
azure;;2017-05-11T20:09:07.495Z;0.18354440000000238
azure;;2017-05-11T20:13:54.951Z;0.46138629900000083
azure;;2017-05-11T20:18:51.125Z;0.7179543000000024
azure;;2017-05-11T20:24:06.375Z;0.19861450000000147
azure;;2017-05-11T20:29:11.400Z;0.4060236989999986
azure;;2017-05-11T20:33:51.904Z;0.7887976989999999
azure;;2017-05-11T20:38:48.497Z;0.4732151000000009
azure;;2017-05-11T20:44:13.545Z;0.28632909999999967
azure;;2017-05-11T20:49:01.621Z;0.19107899999999844
azure;;2017-05-11T20:53:51.222Z;0.189271999999999
azure;;2017-05-11T20:58:54.320Z;0.19751929999999973
azure;;2017-05-11T21:04:10.953Z;3.4521706010000006
azure;;2017-05-11T21:09:02.789Z;0.2639647000000025
azure;;2017-05-11T21:13:53.837Z;0.19802570000000053
azure;;2017-05-11T21:18:55.426Z;0.2018518010000001
azure;;2017-05-11T21:24:04.895Z;0.2109784000000019
azure;;2017-05-11T21:29:01.235Z;0.22545539900000122
azure;;2017-05-11T21:33:54.177Z;0.28979549999999854
azure;;2017-05-11T21:38:48.421Z;0.18648869999999995
azure;;2017-05-11T21:43:57.256Z;0.19103639999999977
azure;;2017-05-11T21:49:03.492Z;0.6112381000000013
azure;;2017-05-11T21:53:45.682Z;0.43618119899999996
aws;1024;2017-05-11T09:30:46.924Z;0.05548576400000016
aws;1024;2017-05-11T09:35:48.795Z;0.048654588000000665
aws;1024;2017-05-11T09:40:47.820Z;0.04967481699999965
aws;1024;2017-05-11T09:45:47.796Z;0.0654913860000006
aws;1024;2017-05-11T09:50:49.699Z;0.07947807900000026
aws;1024;2017-05-11T09:55:47.922Z;0.09411389699999972
aws;1024;2017-05-11T10:00:50.123Z;0.06629363800000032
aws;1024;2017-05-11T10:05:49.357Z;0.06774321199999989
aws;1024;2017-05-11T10:10:50.508Z;0.06931092000000039
aws;1024;2017-05-11T10:15:49.956Z;0.06384892200000003
aws;1024;2017-05-11T10:20:50.316Z;0.13278420900000043
aws;1024;2017-05-11T10:25:51.382Z;0.053014596999999775
aws;1024;2017-05-11T10:30:49.736Z;0.05888566800000028
aws;1024;2017-05-11T10:35:51.736Z;0.05110424499999944
aws;1024;2017-05-11T10:40:49.259Z;0.05415420199999943
aws;1024;2017-05-11T10:45:51.222Z;0.05148958699999984
aws;1024;2017-05-11T10:50:49.357Z;0.05847047099999969
aws;1024;2017-05-11T10:55:48.737Z;0.06922400699999987
aws;1024;2017-05-11T11:00:49.874Z;0.10004199400000058
aws;1024;2017-05-11T11:05:47.924Z;0.1195427760000003
aws;1024;2017-05-11T11:10:51.240Z;0.060456142999999685
aws;1024;2017-05-11T11:15:48.984Z;0.07188266099999918
aws;1024;2017-05-11T11:20:50.060Z;0.0730259009999994
aws;1024;2017-05-11T11:25:51.220Z;0.05652115299999938
aws;1024;2017-05-11T11:30:49.199Z;0.09592551499999935
aws;1024;2017-05-11T11:35:50.640Z;0.05337983800000057
aws;1024;2017-05-11T11:40:48.024Z;0.07010239700000032
aws;1024;2017-05-11T11:45:50.058Z;0.05492524300000046
aws;1024;2017-05-11T11:50:48.001Z;0.05984148599999983
aws;1024;2017-05-11T11:55:51.676Z;0.06655954599999969
aws;1024;2017-05-11T12:00:50.280Z;0.06282271500000025
aws;1024;2017-05-11T12:05:50.058Z;0.09376313799999991
aws;1024;2017-05-11T12:10:51.799Z;0.06339070300000049
aws;1024;2017-05-11T12:15:46.755Z;0.056704539000000054
aws;1024;2017-05-11T12:20:50.363Z;0.106639017
aws;1024;2017-05-11T12:25:47.254Z;0.0555499889999993
aws;1024;2017-05-11T12:30:50.575Z;0.05906174400000008
aws;1024;2017-05-11T12:35:52.521Z;0.08984590499999978
aws;1024;2017-05-11T12:40:49.595Z;0.08972281299999985
aws;1024;2017-05-11T12:45:51.353Z;0.05150207000000062
aws;1024;2017-05-11T12:50:50.598Z;0.05169326200000057
aws;1024;2017-05-11T12:55:49.479Z;0.046044748999999996
aws;1024;2017-05-11T13:00:49.395Z;0.09995407799999967
aws;1024;2017-05-11T13:05:48.057Z;0.05726085199999975
aws;1024;2017-05-11T13:10:51.795Z;0.06230348600000024
aws;1024;2017-05-11T13:15:50.647Z;0.5098692360000001
aws;1024;2017-05-11T13:20:51.586Z;0.05338953600000007
aws;1024;2017-05-11T13:25:50.147Z;0.054629414000000764
aws;1024;2017-05-11T13:30:48.834Z;0.062369073000000164
aws;1024;2017-05-11T13:35:50.674Z;0.09171441700000038
aws;1024;2017-05-11T13:40:48.402Z;0.05342753399999989
aws;1024;2017-05-11T13:45:50.747Z;0.05245736700000059
aws;1024;2017-05-11T13:50:51.523Z;0.05200861999999962
aws;1024;2017-05-11T13:55:52.848Z;0.0707964849999998
aws;1024;2017-05-11T14:01:06.167Z;0.05111299100000011
aws;1024;2017-05-11T14:05:49.267Z;0.06350115600000006
aws;1024;2017-05-11T14:11:10.188Z;0.10915725700000056
aws;1024;2017-05-11T14:15:49.861Z;0.052444184000000504
aws;1024;2017-05-11T14:20:53.169Z;0.04763128500000047
aws;1024;2017-05-11T14:25:56.728Z;0.052432934000000486
aws;1024;2017-05-11T14:30:50.642Z;0.06783172700000062
aws;1024;2017-05-11T14:36:05.742Z;0.05630270299999918
aws;1024;2017-05-11T14:40:50.134Z;0.04832829400000005
aws;1024;2017-05-11T14:45:52.333Z;0.0911695589999999
aws;1024;2017-05-11T14:50:51.502Z;0.058632689000000404
aws;1024;2017-05-11T14:55:49.333Z;0.04843359699999983
aws;1024;2017-05-11T15:00:49.424Z;0.04650412500000023
aws;1024;2017-05-11T15:05:46.666Z;0.07684402800000001
aws;1024;2017-05-11T15:10:49.405Z;0.18944397899999998
aws;1024;2017-05-11T15:15:50.486Z;0.09103902399999964
aws;1024;2017-05-11T15:20:49.911Z;0.057024089000000444
aws;1024;2017-05-11T15:25:52.544Z;0.537078245
aws;1024;2017-05-11T15:30:49.289Z;0.06108958100000006
aws;1024;2017-05-11T15:35:49.801Z;0.05260161199999924
aws;1024;2017-05-11T15:40:52.007Z;0.049924634999999995
aws;1024;2017-05-11T15:45:49.343Z;0.07994498099999969
aws;1024;2017-05-11T15:50:50.788Z;0.08164497100000023
aws;1024;2017-05-11T15:55:50.287Z;0.06049453199999988
aws;1024;2017-05-11T16:00:58.012Z;0.05155429900000019
aws;1024;2017-05-11T16:05:48.807Z;0.0572585590000001
aws;1024;2017-05-11T16:10:47.850Z;0.10925950499999981
aws;1024;2017-05-11T16:15:49.587Z;0.05715162700000054
aws;1024;2017-05-11T16:20:46.948Z;0.10777422000000048
aws;1024;2017-05-11T16:25:48.186Z;0.09317034899999932
aws;1024;2017-05-11T16:30:50.104Z;0.07055710200000043
aws;1024;2017-05-11T16:35:50.512Z;0.06664089499999992
aws;1024;2017-05-11T16:40:49.848Z;0.07067575700000006
aws;1024;2017-05-11T16:45:52.112Z;0.10966555700000047
aws;1024;2017-05-11T16:50:48.227Z;0.06130516599999947
aws;1024;2017-05-11T16:55:50.823Z;0.05766676599999965
aws;1024;2017-05-11T17:00:47.763Z;0.07075558400000048
aws;1024;2017-05-11T17:05:49.004Z;0.07378343300000001
aws;1024;2017-05-11T17:10:50.443Z;0.106980568
aws;1024;2017-05-11T17:15:52.045Z;0.06983186899999971
aws;1024;2017-05-11T17:20:50.946Z;0.05354473199999976
aws;1024;2017-05-11T17:25:51.668Z;0.05132133800000016
aws;1024;2017-05-11T17:30:50.970Z;0.06956905699999982
aws;1024;2017-05-11T17:35:50.469Z;0.04689829800000034
aws;1024;2017-05-11T17:41:05.704Z;0.0474188670000002
aws;1024;2017-05-11T17:45:50.284Z;0.062050543999999874
aws;1024;2017-05-11T17:50:50.802Z;0.05875585300000008
aws;1024;2017-05-11T17:55:50.283Z;0.04895987799999979
aws;1024;2017-05-11T18:00:53.885Z;0.05247186600000031
aws;1024;2017-05-11T18:05:49.829Z;0.055352898999999844
aws;1024;2017-05-11T18:10:50.411Z;0.07465103699999975
aws;1024;2017-05-11T18:15:50.013Z;0.05320911699999975
aws;1024;2017-05-11T18:20:52.835Z;0.05158403300000014
aws;1024;2017-05-11T18:25:50.627Z;0.058269165000000456
aws;1024;2017-05-11T18:30:50.990Z;0.06064474000000075
aws;1024;2017-05-11T18:36:25.795Z;0.07856145700000017
aws;1024;2017-05-11T18:40:49.926Z;0.08625168300000041
aws;1024;2017-05-11T18:45:49.286Z;0.0570014040000002
aws;1024;2017-05-11T18:50:51.033Z;0.08102287999999991
aws;1024;2017-05-11T18:55:48.266Z;0.07127416700000033
aws;1024;2017-05-11T19:00:48.708Z;0.0543291469999998
aws;1024;2017-05-11T19:05:47.193Z;0.08267492500000007
aws;1024;2017-05-11T19:10:49.250Z;0.09744585899999958
aws;1024;2017-05-11T19:15:50.525Z;0.05472667100000006
aws;1024;2017-05-11T19:20:49.263Z;0.05466511000000018
aws;1024;2017-05-11T19:25:48.123Z;0.05541943299999996
aws;1024;2017-05-11T19:30:50.088Z;0.10152705500000003
aws;1024;2017-05-11T19:35:50.344Z;0.05923424399999977
aws;1024;2017-05-11T19:40:49.488Z;0.08719922199999974
aws;1024;2017-05-11T19:46:04.607Z;0.05295911799999953
aws;1024;2017-05-11T19:50:52.043Z;0.07323123799999998
aws;1024;2017-05-11T19:55:51.508Z;0.054495764000000335
aws;1024;2017-05-11T20:02:11.212Z;0.05598488400000079
aws;1024;2017-05-11T20:05:57.713Z;0.04827070800000044
aws;1024;2017-05-11T20:10:48.972Z;0.05598905799999976
aws;1024;2017-05-11T20:15:52.030Z;0.05607195599999937
aws;1024;2017-05-11T20:20:50.066Z;0.052166990999999996
aws;1024;2017-05-11T20:25:49.146Z;0.055343982000000125
aws;1024;2017-05-11T20:30:50.132Z;0.07036644599999953
aws;1024;2017-05-11T20:35:48.449Z;0.092343756
aws;1024;2017-05-11T20:40:49.693Z;0.05720629300000013
aws;1024;2017-05-11T20:45:48.452Z;0.10105468699999953
aws;1024;2017-05-11T20:50:50.707Z;0.06616393199999937
aws;1024;2017-05-11T20:55:51.172Z;0.12745837000000027
aws;1024;2017-05-11T21:00:50.169Z;0.05594224800000003
aws;1024;2017-05-11T21:05:49.610Z;0.05428303500000009
aws;1024;2017-05-11T21:10:52.628Z;0.06501417100000051
aws;1024;2017-05-11T21:15:51.391Z;0.5416425269999996
aws;1024;2017-05-11T21:20:50.120Z;0.06458463199999986
aws;1024;2017-05-11T21:25:48.209Z;0.05594969300000052
aws;1024;2017-05-11T21:30:50.593Z;0.06942138700000022
aws;1024;2017-05-11T21:35:48.633Z;0.09512897500000062
aws;1024;2017-05-11T21:40:48.716Z;0.11720714099999974
aws;1024;2017-05-11T21:45:49.975Z;0.10822192299999944
aws;1024;2017-05-11T21:50:48.374Z;0.055111852999999655
google;1024;2017-05-11T09:30:29.398Z;0.19638167799999984
google;1024;2017-05-11T09:35:31.094Z;0.3013016269999991
google;1024;2017-05-11T09:40:30.053Z;0.1728770070000003
google;1024;2017-05-11T09:45:29.751Z;0.15671699399999994
google;1024;2017-05-11T09:50:31.557Z;0.225107551999999
google;1024;2017-05-11T09:55:30.291Z;0.723207304999999
google;1024;2017-05-11T10:00:32.145Z;0.30099593999999996
google;1024;2017-05-11T10:05:31.755Z;0.20029577900000106
google;1024;2017-05-11T10:10:32.660Z;0.2565824550000002
google;1024;2017-05-11T10:15:32.253Z;0.2538496039999991
google;1024;2017-05-11T10:20:32.168Z;0.2034599710000009
google;1024;2017-05-11T10:25:33.172Z;0.26955963500000024
google;1024;2017-05-11T10:30:32.180Z;0.20725823899999973
google;1024;2017-05-11T10:35:33.881Z;0.800990573
google;1024;2017-05-11T10:40:31.455Z;0.1659027040000005
google;1024;2017-05-11T10:45:32.955Z;0.25232822200000093
google;1024;2017-05-11T10:50:31.669Z;0.24636311100000086
google;1024;2017-05-11T10:55:30.651Z;0.15788202999999967
google;1024;2017-05-11T11:00:31.476Z;0.2620193240000006
google;1024;2017-05-11T11:05:30.049Z;0.17773786899999955
google;1024;2017-05-11T11:10:32.614Z;0.2950469809999987
google;1024;2017-05-11T11:15:30.768Z;0.2139230999999988
google;1024;2017-05-11T11:20:31.580Z;0.2509853890000002
google;1024;2017-05-11T11:25:32.556Z;0.17199805399999946
google;1024;2017-05-11T11:30:31.215Z;0.3989520209999995
google;1024;2017-05-11T11:35:32.371Z;0.21431878799999993
google;1024;2017-05-11T11:40:30.250Z;0.24268066499999996
google;1024;2017-05-11T11:45:31.858Z;0.21603497999999988
google;1024;2017-05-11T11:50:30.485Z;0.21897275200000088
google;1024;2017-05-11T11:55:33.465Z;0.24068975700000017
google;1024;2017-05-11T12:00:32.173Z;0.23942511399999944
google;1024;2017-05-11T12:05:31.890Z;0.21260742299999968
google;1024;2017-05-11T12:10:33.763Z;0.349523499
google;1024;2017-05-11T12:15:29.155Z;0.24098857499999937
google;1024;2017-05-11T12:20:32.260Z;0.1689722679999992
google;1024;2017-05-11T12:25:29.357Z;0.22035915200000034
google;1024;2017-05-11T12:30:32.017Z;0.28313933399999947
google;1024;2017-05-11T12:35:33.750Z;0.211624402
google;1024;2017-05-11T12:40:30.822Z;0.3820325330000003
google;1024;2017-05-11T12:45:32.847Z;0.291219697999999
google;1024;2017-05-11T12:50:32.676Z;0.26626031600000033
google;1024;2017-05-11T12:55:30.763Z;0.17071751099999943
google;1024;2017-05-11T13:00:30.973Z;0.17368050099999977
google;1024;2017-05-11T13:05:29.553Z;0.21282531399999982
google;1024;2017-05-11T13:10:33.148Z;0.30561134700000103
google;1024;2017-05-11T13:15:32.048Z;0.16531029400000108
google;1024;2017-05-11T13:20:32.862Z;0.20417956400000037
google;1024;2017-05-11T13:25:30.926Z;0.5715934129999987
google;1024;2017-05-11T13:30:30.068Z;0.18440059600000147
google;1024;2017-05-11T13:35:31.448Z;0.22551050800000105
google;1024;2017-05-11T13:40:29.961Z;0.1534148290000008
google;1024;2017-05-11T13:45:32.154Z;0.1941748040000011
google;1024;2017-05-11T13:50:32.986Z;0.2645478689999994
google;1024;2017-05-11T13:55:34.380Z;0.21764778999999912
google;1024;2017-05-11T14:00:33.461Z;0.19345309699999902
google;1024;2017-05-11T14:05:31.355Z;0.20938097900000052
google;1024;2017-05-11T14:10:51.874Z;0.2728659430000011
google;1024;2017-05-11T14:15:32.045Z;0.4239410960000001
google;1024;2017-05-11T14:20:34.680Z;0.24917073599999995
google;1024;2017-05-11T14:25:37.952Z;0.21470313400000052
google;1024;2017-05-11T14:30:32.455Z;0.31960642800000016
google;1024;2017-05-11T14:35:47.361Z;0.16810948100000012
google;1024;2017-05-11T14:40:32.274Z;0.22525804300000019
google;1024;2017-05-11T14:45:33.846Z;0.3103742520000008
google;1024;2017-05-11T14:50:33.177Z;0.24914864199999975
google;1024;2017-05-11T14:55:31.078Z;0.1899332660000006
google;1024;2017-05-11T15:00:31.464Z;0.2874460660000011
google;1024;2017-05-11T15:05:28.857Z;0.27818917799999987
google;1024;2017-05-11T15:10:31.561Z;0.22581922100000007
google;1024;2017-05-11T15:15:32.400Z;0.27295527599999936
google;1024;2017-05-11T15:20:32.261Z;0.17003960500000126
google;1024;2017-05-11T15:25:33.838Z;0.5836973759999999
google;1024;2017-05-11T15:30:31.362Z;0.1746823329999998
google;1024;2017-05-11T15:35:31.669Z;0.20918902100000025
google;1024;2017-05-11T15:40:33.821Z;0.2905916409999989
google;1024;2017-05-11T15:45:30.978Z;0.23543336100000012
google;1024;2017-05-11T15:50:32.783Z;0.25610608799999923
google;1024;2017-05-11T15:55:32.573Z;0.24583218699999954
google;1024;2017-05-11T16:00:39.663Z;0.203157311
google;1024;2017-05-11T16:05:30.761Z;0.19009749299999967
google;1024;2017-05-11T16:10:29.505Z;0.3676086670000007
google;1024;2017-05-11T16:15:30.867Z;0.16639721800000018
google;1024;2017-05-11T16:20:28.961Z;0.16268458699999933
google;1024;2017-05-11T16:25:30.153Z;0.2509649410000012
google;1024;2017-05-11T16:30:31.722Z;0.6752294800000005
google;1024;2017-05-11T16:35:32.148Z;0.22487268500000113
google;1024;2017-05-11T16:40:32.048Z;0.44948321699999916
google;1024;2017-05-11T16:45:32.450Z;0.3782977540000001
google;1024;2017-05-11T16:50:30.346Z;0.24730047999999982
google;1024;2017-05-11T16:55:32.071Z;0.2710314329999992
google;1024;2017-05-11T17:00:30.166Z;0.2197097389999989
google;1024;2017-05-11T17:05:30.656Z;0.25005416199999964
google;1024;2017-05-11T17:10:32.254Z;0.19416954699999955
google;1024;2017-05-11T17:15:33.823Z;0.344433703
google;1024;2017-05-11T17:20:32.470Z;0.2152975529999992
google;1024;2017-05-11T17:25:32.166Z;0.18055882200000006
google;1024;2017-05-11T17:30:32.159Z;0.18181692699999985
google;1024;2017-05-11T17:35:31.662Z;0.2546316090000005
google;1024;2017-05-11T17:40:47.884Z;0.5984769399999994
google;1024;2017-05-11T17:45:31.953Z;0.2583392939999989
google;1024;2017-05-11T17:50:32.862Z;0.26672639400000087
google;1024;2017-05-11T17:55:32.683Z;0.24998523200000022
google;1024;2017-05-11T18:00:33.068Z;0.21757883299999925
google;1024;2017-05-11T18:05:31.813Z;0.2932262349999988
google;1024;2017-05-11T18:10:32.108Z;0.4170954910000013
google;1024;2017-05-11T18:15:32.265Z;0.1619660060000001
google;1024;2017-05-11T18:20:34.204Z;0.23464590400000063
google;1024;2017-05-11T18:25:33.067Z;0.20141661699999958
google;1024;2017-05-11T18:30:32.753Z;0.24447399800000014
google;1024;2017-05-11T18:36:03.655Z;0.21236944800000046
google;1024;2017-05-11T18:40:32.256Z;0.23206694200000122
google;1024;2017-05-11T18:45:31.372Z;0.16084476299999828
google;1024;2017-05-11T18:50:32.978Z;0.22137187999999952
google;1024;2017-05-11T18:55:30.962Z;0.1723703849999989
google;1024;2017-05-11T19:00:31.033Z;0.3349204169999993
google;1024;2017-05-11T19:05:29.749Z;0.20469776299999864
google;1024;2017-05-11T19:10:31.192Z;0.25454691100000026
google;1024;2017-05-11T19:15:32.034Z;0.35382102500000023
google;1024;2017-05-11T19:20:31.049Z;0.24315700699999887
google;1024;2017-05-11T19:25:30.462Z;0.2291209959999989
google;1024;2017-05-11T19:30:31.655Z;0.17609723300000013
google;1024;2017-05-11T19:35:32.562Z;0.2155020909999994
google;1024;2017-05-11T19:40:31.958Z;0.247572593000001
google;1024;2017-05-11T19:45:46.656Z;0.2099069189999998
google;1024;2017-05-11T19:50:34.444Z;0.4147936209999994
google;1024;2017-05-11T19:55:33.456Z;0.1968579229999996
google;1024;2017-05-11T20:00:58.617Z;0.2070010110000009
google;1024;2017-05-11T20:05:33.573Z;0.29706815399999975
google;1024;2017-05-11T20:10:30.862Z;0.2207974359999998
google;1024;2017-05-11T20:15:34.057Z;0.4093064259999988
google;1024;2017-05-11T20:20:31.736Z;0.28051130799999946
google;1024;2017-05-11T20:25:31.189Z;0.18064455400000057
google;1024;2017-05-11T20:30:32.253Z;0.19249125199999995
google;1024;2017-05-11T20:35:31.354Z;0.19300261399999918
google;1024;2017-05-11T20:40:31.624Z;0.3207925500000002
google;1024;2017-05-11T20:45:30.656Z;0.5142357949999994
google;1024;2017-05-11T20:50:32.467Z;0.2637608689999986
google;1024;2017-05-11T20:55:33.258Z;0.16414573499999996
google;1024;2017-05-11T21:00:32.253Z;0.21581002799999993
google;1024;2017-05-11T21:05:31.767Z;0.3140693379999995
google;1024;2017-05-11T21:10:34.366Z;0.38353418699999864
google;1024;2017-05-11T21:15:32.868Z;0.1782366059999987
google;1024;2017-05-11T21:20:32.156Z;0.21656179800000075
google;1024;2017-05-11T21:25:30.345Z;0.32394988999999974
google;1024;2017-05-11T21:30:32.361Z;0.20021391400000077
google;1024;2017-05-11T21:35:31.047Z;0.22946310299999872
google;1024;2017-05-11T21:40:30.452Z;0.2624189700000006
google;1024;2017-05-11T21:45:32.167Z;0.2097818260000004
google;1024;2017-05-11T21:50:30.964Z;0.26000224700000096
bluemix;128;2017-05-11T09:31:42.987Z;0.47354431899999927
bluemix;128;2017-05-11T09:36:49.639Z;1.2368843749999998
bluemix;128;2017-05-11T09:41:47.980Z;0.17709699700000048
bluemix;128;2017-05-11T09:46:44.607Z;0.47915636000000017
bluemix;128;2017-05-11T09:51:47.995Z;0.4648337600000003
bluemix;128;2017-05-11T09:56:47.289Z;0.1929677139999999
